TOL,Oberlenningen,Oberlenningen,,
TOLC,Oberelchingen,Oberelchingen,,
TON,Oberkochen,Oberkochen,,
TOP,Oppenweiler (Württ),Oppenweiler (Wü),,
TOPP,Oppingen,Oppingen,,
TOR,Ostrach,Ostrach,,
TOSH,Ostelsheim,Ostelsheim,,
TOW,Owen (Teck),Owen (Teck),,
TP,Plochingen,Plochingen,,
TPB,Brötzingen Mitte,Brötzingen Mitte,,
TPBG,Brötzingen Übergang DB/AVG,Brötzing DB/AVG,,
TPBS,Brötzingen Sandweg,Brötz Sandweg,,
TPBW,Brötzingen Wohnlichstraße,Brötz Wohnlich,,
TPF,Pflaumloch,Pflaumloch,,
TPG,Pfäffingen,Pfäffingen,,
TPH,Pforzheim Hbf,Pforzheim Hbf,,
TPH Z,Pforzheim Hbf ZOB,Pforzheim HbfZOB,,
TPHD,Pforzheim Durlacher Straße,Pf Durlacher Str,,
TPHG,Pforzheim Übergang DB/AVG,Pforzheim DB/AVG,,
TPHM,Pforzheim Maihälden,Pf Maihälden,,
TPL,Plüderhausen,Plüderhausen,,
TPT,Stuttgart Pragtunnel,Pragtunnel,,
TPU,Pfullendorf,Pfullendorf,,
TPW,Pforzheim-Weißenstein,Weißenstein,,
TPX,Plochingen ESTW,Plochingen ESTW,,
TPXX,Plochingen ESTW-ZE,Plochingen ZE,,
TQC,Crailsheim BW/BY,Crailsheim BW/BY,,
TQGR,Gaubüttelbrunn BW/BY,Gaubüttelbr LGr,,
TQKN,Kressbronn BW/BY,Kressbronn BW/BY,,
TQLL,Langenau (Württ) BW/BY,Langenau(Wü)LGr,,
TQPF,Pflaumloch BW/BY,Pflaumloch BW/BY,,
TQTA,Tannheim (Württ) BW/BY,Tannheim(W)LGr,,
TQTL,Thalfingen (b Ulm) BY/BW,Thalfingen LGr,,
TQUF,Ulm Hbf BW/BY Fernbahn,Ulm Hbf BW/BY FB,,
TQUR,Ulm Hbf BW/BY Regionalbahn,Ulm Hbf BW/BY RB,,
TQWW,Wangen (Allgäu) BW/BY,Wangen(Allg)LGr,,
TR,Rottweil,Rottweil,,
TR T,Rottweil Tuttlinger Straße,Rottweil Tuttl S,,
TRA,Renningen Rankmühle,Rankmühle,,
TRB,Ravensburg,Ravensburg,,
TRBG,Rosenberg (Baden),Rosenberg/Baden,,
TRC,Rechtenstein,Rechtenstein,,
TRCB,Reichenberg,Reichenberg,,
TRE,Reutlingen Hbf,Reutlingen Hbf,,
TRE B,Reutlingen Busbf,Reutlingen Busbf,,
TREB,Reutlingen-Betzingen,Reutl-Betzingen,,
TRED,Reutlingen Süd,Reutlingen Süd,,
TREL,Reutlingen RTunlimited,Reutl RTunlimite,,
TREL,Reutlingen RTunlimited,Reutl RTunlimite,,
TREM,Reutlingen Bösmannsäcker,Reutl Bösmanns,,
TREM,Reutlingen Bösmannsäcker,Reutl Bösmanns,,
TRES,Reutlingen-Sondelfingen,Reutl-Sondelfing,,
TREW,Reutlingen West,Reutlingen West,,
TREX,Reutlingen ESTW-ZE,Reutlingen ZE,,
TRF,Reichenbach (Fils),Reichenbach/Fils,,
TRG,Rottweil-Göllsdorf,Rottw-Göllsdorf,,
TRGD,Rangendingen,Rangendingen,,
TRH,Rietheim (Württ),Rietheim (Württ),,
TRHZ,Wendlingen Rübholz,Rübholz,,
TRI,Riedlingen,Riedlingen,,
TRKN,Rottweil Knauf,Knauf,,
TRL,Reicholzheim,Reicholzheim,,
TRLO,Reicholzheim Ort,Reicholzheim Ort,,
TRM,Rammingen (Württ),Rammingen,,
TRNF,Rottweil-Neufra,Rottw-Neufra,,
TRO,Roigheim,Roigheim,,
TROG,Roßberg Einmündung Stadt,Roßberg Em Stadt,,
TROM,Rommelshausen,Rommelshausen,,
TROS,Roßberg,Roßberg,,
TRR,Rottenacker,Rottenacker,,
TRS,Rot am See,Rot am See,,
TRSA,Rottweil Saline,Rottweil Saline,,
TRST,Rißtissen,Rißtissen,,
TRT,Rottenburg (Neckar),Rottenburg (N),,
TRT B,Rottenburg (Neckar) E-Bolz-Platz,Rottenburg E-B-P,,
TRT H,Rottenburg (Neckar) HZL,Rottenburg (N) H,,
TRTT,Reinstetten,Reinstetten,,
TRU,Rudersberg,Rudersberg,,
TRUN,Rudersberg Nord,Rudersberg Nord,,
TRUO,Rudersberg-Oberndorf,Rudbg-Oberndorf,,
TRUS,Ruchsen,Ruchsen,,
TRUT,Rutesheim,Rutesheim,,
TRWX,Rottweil ESTW-Z,Rottweil ESTW-Z,,
TRX,Renningen,Renningen,,
TRXS,Renningen Süd,Renningen Süd,,
TRY,Rotenbach,Rotenbach,,
TS,Stuttgart Hbf (oben),Stg Hbf (oben),,
TS 9,Stuttgart Prüfer,Stuttg Prüf,,
TS N,Stuttgart Hbf Em Nord,Stg Hbf Em Nord,,
TS P,Stuttgart Hbf Gw Prag,Stg Hbf Gw Prag,,
TS R,Stuttgart Hbf Gw Rosenstein,Stg Gw Rosenst.,,
TS T,Stuttgart Hbf tief,Stg Hbf tief,,
TS U,Stuttgart Busbf,Stuttgart Busbf,,
TS W,Stuttgart Hbf Em Wolframstraße,Stg.Hbf Wolfram.,,
TSA,Sachsenheim,Sachsenheim,,
TSAL,Salach,Salach,,
TSAT,Satteldorf,Satteldorf,,
TSAT,Satteldorf,Satteldorf,,
TSB,Stuttgart Hbf (S-Bahn),Stg Hbf (S-Bahn),,
TSB,Stuttgart Hbf (S-Bahn),Stg Hbf (S-Bahn),,
TSBD,Schwieberdingen,Schwieberdingen,,
TSBG,Schönberg (b Gaildorf),Schönberg,,
TSBH,Stubersheim,Stubersheim,,
TSBI,Stuttgart Birkenkopf,Stg Birkenkopf,,
TSBI,Stuttgart Birkenkopf,Stg Birkenkopf,,
TSBK,Sulzbach (Kocher),Sulzbach(Kocher),,
TSBM,Sulzbach (Murr),Sulzbach (Murr),,
TSBX,Stuttgart S-Bahn ESTW-ZE,Stg S-Bahn ESTW,,
TSC,Stuttgart-Bad Cannstatt,Stg-Bad Cannst,,
TSCB,Schömberg (bei Balingen),Schömberg b Bal,,
TSCH,Schrezheim,Schrezheim,,
TSCS,Schömberg Stausee,Schömb Stausee,,
TSD,Süßen,Süßen,,
TSDG,Sigmaringendorf Grenze DB/SWEG,Sigmardf DB/SWEG,,
TSDO,Schwieberdingen Ost,Schwieberdgn Ost,,
TSE,Sennfeld,Sennfeld,,
TSEB,Stuttgart Ebitzweg,Stg-Ebitzweg,,
TSEP,Scheppach,Scheppach,,
TSER,Sersheim,Sersheim,,
TSF,Schorndorf,Schorndorf,,
TSF G,Schorndorf Gütergleise,Schorndf Gz-gl,,
TSFE,Stuttgart-Feuerbach,Stg-Feuerbach,,
TSFE,Stuttgart-Feuerbach S-Bahn,Feuerbach S-Bahn,,
TSFEA,Stuttgart Feuerbach,Feuerbach,,
TSFH,Schorndorf-Hammerschlag,Schorndf-Hammer,,
TSFS,Stuttgart Feuersee,Stg Feuersee,,
TSG,Schwäbisch Gmünd,Schwäbisch Gmünd,,
TSGZ,Storzingen,Storzingen,,
TSH,Stuttgart Hafen,Stg Hafen,,
TSHA,Schmiechen Albbahn,Schmiechen Albb,,
TSHG,Stetten am Heuchelberg,Stetten am Heubg,,
TSHL,Schwäbisch Hall,Schwäbisch Hall,,
TSHLB,Schwäbisch Hall ZOB,Schwäb Hall ZOB,,
TSHM,Schmiechen,Schmiechen,,
TSHT,Schwäbisch Hall-Hessental,Schw H-Hessental,,
TSI,Sindelfingen,Sindelfingen,,
TSID,Sigmaringendorf,Sigmaringendorf,,
TSIG,Sigmaringen,Sigmaringen,,
TSIH,Sigmaringendorf (Hp),Sigmaringendf Hp,,
TSIL,Sigmaringen Landesb,Sigmaringen Lb.,,
TSK,Schelklingen,Schelklingen,,
TSKI,Stuttgart Killesberg,Stg Killesberg,,
TSKS,Schalkstetten,Schalkstetten,,
TSL,Bad Saulgau,Saulgau,,
TSLB,Schlechtbach,Schlechtbach,,
TSLM,Sielmingen/Filderstadt,Sielmingen/Fild,,
TSLT,Schlatt (Hohenz),Schlatt (Hohenz),,
TSM,Stuttgart-Münster,Stg-Münster,,
TSMI,Stuttgart Stadtmitte,Stg Stadtmitte,,
TSMS,Stuttgart Mittnachtstraße,Stg Mittnachtstr,,
TSMS,Stuttgart Mittnachtstraße,Stg Mittnachtstr,,
TSN,Stuttgart Nordbahnhof,Nordbahnhof,,
TSNA,Stuttgart Nürnberger Straße Abzw,Nürnbg Str Abzw,,
TSNR,Stuttgart Nord Gbf,Stg Nord Gbf,,
TSNRE,Stuttgart Nord Gbf Em,Stg Nord Gbf Em,,
TSNS,Stuttgart Neckarpark,Stg Neckarpark,,
TSNU,Stuttgart Nürnberger Straße,Stg Nürnbg Str,,
TSO,Stuttgart Ost,Stuttgart Ost,,
TSOD,Sondernach Albbahn,Sondernach,,
TSOI,Stuttgart-Obertürkheim Industriegleis,Obertürkh Indgl,,
TSOM,Stuttgart-Obertürkheim,Stg-Obertürkheim,,
TSOMB,Stuttgart-Obertürkheim (Busbahnhof),Stg-Obertürk Bus,,
TSON,Sontheim-Brenz,Sontheim-Brenz,,
TSOS,Stuttgart Österfeld,Stg Österfeld,,
TSOW,Stuttgart-Wangen,Stg-Wangen,,
TSOW,Stuttgart-Wangen,Stg-Wangen,,
TSP,Spaichingen,Spaichingen,,
TSPF,Schopfloch (b Freudenstadt),Schopfloch b Fr,,
TSPFT,Schopfloch (b Freudenstadt) Tankstelle,Schopfloch Tanks,,
TSPM,Spaichingen Mitte,Spaiching Mitte,,
TSPR,Stuttgart Presselstraße,Stg Presselstr,,
TSRD,Stuttgart-Vaihingen Dürrlewang,Dürrlewang,,
TSRO,Stuttgart-Rohr,Stuttgart-Rohr,,
TSS,Stuttgart Schwabstraße,Stg Schwabstraße,,
TSS W,Stuttgart Schwabstraße Wendeanlage,Schwabstr Wende,,
TSSM,Stuttgart-Sommerrain,Stg-Sommerrain,,
TSSW,Stuttgart Schwabstraße Wende,Schwabstr Wende,,
TSSW,Stuttgart Schwabstraße Wende,Schwabstr Wende,,
TST,Stuttgart Hbf,Stuttgart Hbf,,
TST,Stuttgart Hbf,Stuttgart Hbf,,
TSTD,Stetten (Donau),Stetten (D),,
TSTE,Stetten-Beinstein,Stetten-Beinst,,
TSTL,Schöntal,Schöntal,,
TSTLK,Schöntal Kloster,Schöntal Kloster,,
TSTR,Straßberg-Winterlingen,Straßberg-Wiling,,
TSTT,Stetten (b Haigerloch),Stetten b Haig.,,
TSTX,Stuttgart Fernbahn ESTW-ZE,Stg Fernb ESTW,,
TSU,Stuttgart-Untertürkheim,Stg-Untertürkhm,,
TSU F,Stuttgart-Untertürkheim Gl 526-528,Stg-Utürkhm 526f,,
TSU P,Stuttgart-Untertürkheim Pbf,Stg-Utürkhm Pbf,,
TSUD,Sulzdorf,Sulzdorf,,
TSUE,Sülzbach,Sülzbach,,
TSUH,Stuttgart-Untertürkheim Hp,S-Untertürkh Hp,,
TSUL,Sulz (Neckar),Sulz (Neckar),,
TSUM,Sulmingen,Sulmingen,,
TSUN,Stuttgart Universität,Stg Universität,,
TSUS,Sülzbach Schule,Sülzbach Schule,,
TSUX,Stuttgart-Untertürkheim ESTW-ZE,Stg-Utürkhm ESTW,,
TSV,Stuttgart-Vaihingen,Stg-Vaihingen,,
TSV N,Stuttgart-Vaihingen Nord,S-Vaihingen Nord,,
TSV S,Stuttgart-Vaihingen Süd,S-Vaihingen Süd,,
TSV S,Stuttgart-Vaihingen Süd,S-Vaihingen Süd,,
TSW,Stuttgart West,Stuttgart West,,
TSWA,Schwabsberg,Schwabsberg,,
TSWE,Schweigern (Baden),Schweigern/Baden,,
TSWF,Stuttgart-Weilimdorf,Stg-Weilimdorf,,
TSWG,Schwaigern (Württ),Schwaigern,,
TSWK,Schwaikheim,Schwaikheim,,
TSWO,Schwaigern Ost,Schwaigern Ost,,
TSWW,Schwaigern West,Schwaigern West,,
TSX,Schemmerberg,Schemmerberg,,
TSY,Siglingen,Siglingen,,
TSZ,Stuttgart-Zuffenhausen,Stg-Zuffenhausen,,
TSZ E,Stuttgart-Zuffenhausen Em,Stg-Zuffenhsn Em,,
TSZ F,Stuttgart-Feuerbach WEG,Stg-Feuerb WEG,,
TSZ F,Stuttgart-Feuerbach,Stg-Feuerbach,,
TSZA,Stuttgart-Zazenhausen,Stg-Zazenhausen,,
TSZAH,Stuttgart-Zazenhausen Hp,Zazenhausen Hp,,
TSZG,Schrozberg,Schrozberg,,
TSZGF,Schrozberg Friedhof,Schrozberg Fried,,
TT,Tübingen Hbf,Tübingen Hbf,,
TT E,Tübingen Europaplatz,Tübingen Europap,,
TT G,Tübingen Gbf,Tübingen Gbf,,
TT N,Tübingen Neckaraue Hp,Tübgn Neckaraue,,
TT N,Tübingen Neckaraue Hp,Tübgn Neckaraue,,
TTA,Tannheim (Württ),Tannheim (Württ),,
TTAL,Schelklingen Talsteußlingen,Talsteußlingen,,
TTAW,Tannwald,Tannwald,,
TTB,Tauberbischofsheim,Tauberbischofshm,,
TTBN,Tauberbischofsheim Nord,Tauberbisch Nord,,
TTD,Tübingen-Derendingen,Tübgn-Derendingn,,
TTEH,Schelklingen Teuringshofen,Teuringshofen,,
TTH,Talhausen,Talhausen,,
TTL,Thalfingen (b Ulm),Thalfingen b Ulm,,
TTLU,Tübingen-Lustnau,Tübingen-Lustnau,,
TTM,Tamm (Württ),Tamm (Württ),,
TTNG,Tettnang,Tettnang,,
TTO,Trochtelfingen (b Bopfingen),Trochtelfingen,,
TTPS,Heilbronn Trappensee,Trappensee,,
TTR,Trossingen Bahnhof,Trossingen Bf,,
TTR H,Trossingen Bahnhof TE,Trossingen TE,,
TTRA,Trochtelfingen (Hohenz) Alb-Gold,Trochtelf Alb-G,,
TTRF,Trochtelfingen (Hohenz),Trochtelfgn/Hzl,,
TTRG,Trossingen DB/TE,Trossingen DB/TE,,
TTRS,Trossingen Stadt,Trossingen Stadt,,
TTU,Tuttlingen,Tuttlingen,,
TTUG,Tuttlingen Gänsäcker,Tuttl Gänsäcker,,
TTUN,Tuttlingen Nord,Tuttlingen Nord,,
TTUQ,Tuttlingen Bedienstandort,Tuttlingen BSO,,
TTUS,Tuttlingen Schulen,Tuttl Schulen,,
TTUX,Tuttlingen ESTW,Tuttlingen ESTW,,
TTUZ,Tuttlingen Zentrum,Tut Zentrum,,
TTW,Tübingen West,Tübingen West,,
TTWG,Tübingen DB/ZÖA,Tübingen DB/ZÖA,,
TU,Ulm Hbf,Ulm Hbf,"48,39936","9,98258"
TU F,Ulm-Söflingen,Ulm-Söflingen,"48,40275","9,95888"
TU N,Ulm Hbf Em Nord,Ulm Hbf Em Nord,,
TU O,Ulm Hbf Em Ost,Ulm Hbf Em Ost,,
TU P,Ulm Hbf Bft Pbf,Ulm Pbf,,
TU R,Ulm Hbf Bft Rbf,Ulm Rbf,"48,40465","9,96718"
TU S,Ulm-Böfingen Eberhard-Finckh-Straße,Ulm-Böf E-Finckh,,
TUA,Urbach (b Schorndorf),Urbach b Schorn,,
TUBN,Unterboihingen,Unterboihingen,,
TUBN,Unterboihingen,Unterboihingen,,
TUC,Bad Urach,Bad Urach,,
TUC B,Bad Urach Bushst,Bad Urach Bush,,
TUCK,Bad Urach Ermstalklinik,Bad Urach Klinik,,
TUCW,Bad Urach Wasserfall,B Urach Wasserf,,
TUD,Ulm-Donautal,Ulm-Donautal,,
TUDS,Ulm-Donautal Stadtwerke,Ulm-Donautal SWU,,
TUDT,Ulm-Donautal Hp,Ulm-Donautal Hp,,
TUE,Unterelchingen,Unterelchingen,,
TUF,Ummendorf,Ummendorf,,
TUG,Untergriesheim,Untergriesheim,,
TUGN,Untergröningen,Untergröningen,,
TUH,Uhingen,Uhingen,,
TUJM,Unterjesingen Mitte,Unterjes Mitte,,
TUJS,Unterjesingen Sandäcker,Unterjes Sandäck,,
TUK,Unterkochen,Unterkochen,,
TUL,Unterlenningen,Unterlenningen,,
TUMS,Untermünkheim Schule,Untermünkhm Schu,,
TUN,Unlingen,Unlingen,,
TUNR,Unterrot,Unterrot,,
TUO,Ulm Ost,Ulm Ost,,
TUOE,Ulm-Örlingen,Ulm-Örlingen,,
TUP,Unterschüpf,Unterschüpf,,
TUQ,Ulm Bedienstandort,Ulm BSO,,
TURB,Unterreichenbach,Unterreichenbach,,
TURS,Urspring,Urspring,,
TUXH,Ulm Hbf ESTW-Z,Ulm Hbf ESTW-Z,,
TV,Vaihingen (Enz),Vaihingen (Enz),,
TVN,Vaihingen (Enz) Nord,Vaihingen(E)Nord,,
TVRD,Veringendorf,Veringendorf,,
TVRS,Veringenstadt,Veringenstadt,,
TVS,Vaihingen (Enz) Stadt,Vaihingen Stadt,,
TW,Weil der Stadt,Weil der Stadt,,
TWA,Wasseralfingen,Wasseralfingen,,
TWAL,Wallhausen (Württ),Wallhausen/Württ,,
TWAN,Wannweil,Wannweil,,
TWB,Bad Wildbad,Bad Wildbad,,
TWBK,Bad Wildbad Kurpark,Kurpark,,
TWBN,Bad Wildbad Nord,Bad Wildbad Nord,,
TWBU,Bad Wildbad Uhlandplatz/Sommerbergbahn,Uhlandplatz,,
TWCH,Weißbach (Württ),Weißbach(Württ),,
TWD,Wendlingen (Neckar),Wendlingen (N),,
TWDN,Widdern,Widdern,,
TWDNK,Widdern Kirche,Widdern Kirche,,
TWDQ,Wendlingen Bedienstandort,Wendlingen BSO,,
TWE,Weingarten (Württ),Weingarten/Württ,,
TWEB,Weingarten/Berg,Weingarten/Berg,,
TWEH,Westernhausen,Westernhausen,,
TWEI,Weil (Schönbuch),Weil (Schönbuch),,
TWEIT,Weil Troppel,Weil Troppel,,
TWEIU,Weil Untere Halde,Weil Unt Halde,,
TWEL,Weiler (Rems),Weiler (Rems),,
TWEN,Wennedach,Wennedach,,
TWER,Wernau (Neckar),Wernau (Neckar),,
TWG,Waldenburg (Württ),Waldenburg (Wü),,
TWG H,Waldenburg-Hohebuch,Waldenburg-Hoheb,,
TWGN,Wengen,Wengen,,
TWH,Walheim (Württ),Walheim (Württ),,
TWHF,Wackershofen Freilandmuseum,Wackershofen,,
TWHG,Weil der Stadt Übergang DB/HHB,Weil d S DB/HHB,,
TWHG,Weil der Stadt Übergang DB/HHB,Weil d S DB/HHB,,
TWHS,Waldhausen (b Geislingen),Waldhausen/Geisl,,
TWI,Winnenden,Winnenden,,
TWIB,Wildberg (Württ),Wildberg (Württ),,
TWID,Wieslensdorf,Wieslensdorf,,
TWIN,Winterbach (b Schorndorf),Winterb b Schorn,,
TWIS,Merklingen-Widderstall,Widderstall,,
TWIT,Wittighausen,Wittighausen,,
TWK,Wilhelmsglück,Wilhelmsglück,,
TWKM,Walkenmühle Abzw,Walkenmühle Abzw,,
TWL,Wilferdingen-Singen,Wilferdgn-Singen,,
TWLB,Willsbach,Willsbach,,
TWLH,Rietheim-Weilheim,Weilheim,,
TWM,Weikersheim,Weikersheim,,
TWM M,Weikersheim Marktplatz,Weikershm Markt,,
TWMH,Wertheim Mainhafen,Werthm Mainhafen,,
TWMM,Wertheim Mainmühle,Werthm Mainmühle,,
TWN,Waiblingen,Waiblingen,,
TWNQ,Waiblingen Bedienstandort,Waiblingen BSO,,
TWNX,Waiblingen ESTW-ZE,Waiblingen ZE,,
TWNXT,Waiblingen Technikstandort,Waiblingen TSO,,
TWO,Wolfegg,Wolfegg,,
TWR,Weinsberg,Weinsberg,,
TWRW,Weinsberg West,Weinsberg West,,
TWS,Westerstetten,Westerstetten,,
TWSH,Westerstetten Bstg,Westerst Bstg,,
TWSN,Weißenau,Weißenau,,
TWSS,Weissach,Weissach,,
TWT,Wertheim,Wertheim,,
TWTB,Wertheim-Bestenheid,Werth-Bestenh,,
TWUM,Wurmlingen Mitte,Wurmlingen Mitte,,
TWUN,Wurmlingen Nord,Wurmlingen Nord,,
TWV,Warthausen,Warthausen,,
TWVH,Warthausen (Hp),Warthausen Hp,,
TWW,Wangen (Allgäu),Wangen (Allgäu),,
TWX,Westhausen,Westhausen,,
TWY,Waldhausen (b Schorndorf),Waldhsn b Schorn,,
TWZ,Welzheim,Welzheim,,
TWZH,Winzenhofen,Winzenhofen,,
TXOH,Schelklingen Übergang ENAG,DB/ENAG,,
TZB,Zaberfeld,Zaberfeld,,
TZF,Zwiefaltendorf,Zwiefaltendorf,,
TZI,Zimmern (Main-Tauber),Zimmern (Main-T),,
TZO,Bisingen Zollern,Zollern,,
TZU,Züttlingen,Züttlingen,,
TZWE,Herrenberg Zwerchweg,Zwerchweg,,
UA,Arnstadt Hbf,Arnstadt Hbf,,
UABX,Augustaburg-Tunnel Tbv,Augustaburg Tbv,,
UACH,Altersbach,Altersbach,,
UAE,Auehütte,Auehütte,,
UAL,Allstedt,Allstedt,,
UAM,Ammerbach,Ammerbach,,
UAMM,Ammern,Ammern,,
UAMO,"Ammern, OBI-Markt",Ammern.OBI-Markt,,
UAO,Arnstadt Ost,Arnstadt Ost,,
UAP,Apolda,Apolda,,
UAR,Arenshausen,Arenshausen,,
UAS,Auerstedt,Auerstedt,,
UASD,Arnstadt Süd,Arnstadt Süd,,
UAT,Artern,Artern,,
UATG,Artern DB-Grenze,Artern DB-Gr,,
UAU,Auma,Auma,,
UB,Bachfeld,Bachfeld,,
UBA,Bibra,Bibra,,
UBAS,Ballstädt (Kr Gotha),Ballstädt Kr Go,,
UBB,Bad Berka,Bad Berka,,
UBBA,Breitenbach (Eichsfeld),Breitenbach Eich,,
UBBN,Bad Berka Nord,Bad Berka Nord,,
UBBS,Beberstedt,Beberstedt,,
UBBX,Blessberg-Tunnel Tbv,Blessberg Tbv,,
UBBZ,Bad Berka Zeughausplatz,Bad Berka Zeugh,,
UBD,Bleicherode Ost,Bleicherode Ost,,
UBDS,Bleicherode Stadt,Bleicher Stadt,,
UBE,Bernterode,Bernterode,,
UBEN,Bennungen,Bennungen,,
UBET,Bechstedt-Trippstein,Bechstedt-Tripp,,
UBET,Bechstedt-Trippstein,Bechstedt-Tripp,,
UBEU,Beuren,Beuren,,
UBEW,Bernterode West,Bernterode West,,
UBF,Bufleben,Bufleben,,
UBFE,Bischofferode (Eichsfeld),Bischofferode,,
UBFR,Bad Frankenhausen (Kyffh),Bad Frankenhsn,,
UBGE,Berga (Elster),Berga (Elster),,
UBGN,Bernsgrün,Bernsgrün,,
UBGS,Balgstädt,Balgstädt,,
UBH,Benshausen,Benshausen,,
UBHA,Blechhammer (Thür),Blechhammer(Thü),,
UBHX,Behringen-Tunnel Tbv,Behringen Tbv,,
UBIB,Bad Bibra,Bad Bibra,,
UBIR,Bickenriede,Bickenriede,,
UBK,Berga-Kelbra,Berga-Kelbra,,
UBK B,Berga-Kelbra Bahnhofsvorplatz,Berga-Kelbra B,,
UBKN,Birkungen,Birkungen,,
UBKX,Brandkopf-Tunnel Tbv,Brandkopf Tbv,,
UBKZ,Bad Köstritz,Bad Köstritz,,
UBL,Bad Blankenburg (Thüringerw),Bad Blankenburg,,
UBLX,Baumleite-Tunnel Tbv,Baumleite Tbv,,
UBM,Blankenheim (Kr Sgh) Bez. Kreis,Blankenheim(Sgh),,
UBM,Blankenheim (Kr Sgh),Blankenheim(Sgh),,
UBM K,Blankenheim (Kr Sgh) Kreis,BlankenheimKreis,,
UBN,Blankenstein (Saale),Blankenstein (S),,
UBO,Bollstedt,Bollstedt,,
UBOD,Bodenrode,Bodenrode,,
UBR,Bretleben,Bretleben,,
UBRT,Breitungen (Werra),Breitungen/Werra,,
UBS,Bad Sulza,Bad Sulza,,
UBSN,Bad Sulza Nord,Bad Sulza Nord,,
UBST,Büttstedt,Büttstedt,,
UBT,Blankenheim (Kr Sgh) Bez. Trennungsbf,Blankenheim Trbf,,
UBT,Blankenheim (Kr Sgh) Trennung,BlankenheimTrbf,,
UBU,Buttstädt,Buttstädt,,
UBWI,Berka (Wipper),Berka (Wipper),,
UBZ,Breternitz,Breternitz,,
UCA,Caaschwitz,Caaschwitz,,
UCB,Camburg (Saale),Camburg (Saale),,
UCF,Cursdorf,Cursdorf,,
UCF,Cursdorf,Cursdorf,,
UCL,Crawinkel,Crawinkel,,
UD,Deuna Zementwerk Werkbahnhof,Werkbf Deuna,,
UDA,Dachrieden,Dachrieden,,
UDA B,Dachrieden Bushaltestelle,Dachrieden Bush,,
UDF,Dorndorf (Rhön),Dorndorf (Rhön),,
UDG,Dornburg (Saale),Dornburg (Saale),,
UDI,Dingelstädt (Eichsfeld),Dingelstädt,,
UDI B,"Dingelstädt, Bahnhofstraße",Dingelst Bfstr,,
UDI L,Dingelstädt ZOB,Dingelstädt ZOB,,
UDI W,"Dingelstädt, Weihbühl",Dingelst Weihb,,
UDN,Dietzhausen,Dietzhausen,,
UDN B,Dietzhausen Bushaltestelle,Dietzhausen Bush,,
UDOE,Dörrberg,Dörrberg,,
UDST,Döllstädt,Döllstädt,,
UDV,Deuna DB-Grenze,Deuna DB-Grenze,,
UDW,Dachwig,Dachwig,,
UE,Erfurt Hbf,Erfurt Hbf,,
UE F,Erfurt Fahrzeugwerk,Erfurt Fzwerk,,
UE G,Erfurt Güterbahnhof,Erfurt Gbf,,
UE I,Erfurt Hbf Intercity-Hotel,Erfurt Hbf IC-H,,
UE K,Erfurt Klinikum,Erfurt Klinikum,,
UE L,Erfurt Linderbach,Erf Linderbach,,
UE O,Erfurt Güterbahnhof Ost,Erfurt Gbf Ost,,
UE P,Erfurt Personenbahnhof,Erfurt Pbf,,
UE T,Erfurt Hbf TBD,Erfurt Hbf TBD,,
UE W,Erfurt Hbf Willy-Brandt-Platz,Erfurt Hbf W-B-P,,
UEB,Erfurt Berliner Straße,Erfurt Berliner,,
UEBI,Erfurt-Bischleben,Erfurt-Bischleb,,
UEBL,Erfurt-Bindersleben,Erfurt-Binderslb,,
UEC,Eckartsberga (Thür),Eckartsberga,,
UED,Eisfeld,Eisfeld,,
UEDG,Eisfeld DB-Grenze ThE,Eisfeld DB-Gr,,
UEE,Ebeleben,Ebeleben,,
UEEL,Erfurt Leipziger Straße,Erf Leipz Str,,
UEEN,Erfurt Dieselstraße,Erf Dieselstr,,
UEEO,Erfurt Elo,Erfurt Elo,,
UEES,Ebeleben Süd,Ebeleben Süd,,
UEFE,Effelder (Eichsfeld),Effelder Eichsf,,
UEFF,Ebersdorf-Friesau,Ebersdorf-Fries,,
UEFT,Effelder (Thür),Effelder (Thür),,
UEGI,Erfurt-Gispersleben,Erfurt-Gisperslb,,
UEGY,Erfurt Györer Straße,Erfurt Györer,,
UEH,Ettenhausen,Ettenhausen,,
UEI,Eisenach Hauptbahnhof,Eisenach Hbf,,
UEI,Eisenach,Eisenach,,
UEI G,Eisenach Gbf,Eisenach Gbf,,
UEI Z,Eisenach ZOB,Eisenach ZOB,,
UEIB,Eisenberg (Thür),Eisenberg (Thür),,
UEIP,Eisenach Opelwerk,Eisenach Opel,,
UEIQ,Eisenach Bedienstandort,Eisenach BSO,,
UEIR,Eigenrode,Eigenrode,,
UEIS,Eisenach-Stedtfeld,Eisenach-Stedtf,,
UEIW,Eisenach West,Eisenach West,,
UEK,Eckardtsleben,Eckardtsleben,,
UEL,Eischleben,Eischleben,,
UELB,Elsterberg,Elsterberg,,
UELG,Elgersburg,Elgersburg,,
UELK,Elsterberg Kunstseidenwerk,Elsterb Kunsts,,
UEM,Emleben,Emleben,,
UEMA,Erfurt-Marbach,Erfurt-Marbach,,
UEN,Erfurt Nord,Erfurt Nord,,
UEN T,Erfurt Nord TBD,Erfurt Nord TBD,,
UEO,Erfurt Ost,Erfurt Ost,,
UEP,Esperstedt (Kyffh),Esperstedt (Ky),,
UEQ,Erfurt Bedienstandort,Erfurt BSO,,
UER,Ellrich,Ellrich,,
UERG,Ernstthal am Rennsteig DB-Grenze,Ernstthal DB-Gr,,
UERL,Erlau (Thür),Erlau (Thür),,
